"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905039","carboxylic acid transmembrane transport","76/6545","156/18860",0.487179487179487,1.40385105090987,3.69243804637866,0.000205261494774502,0.0029842949893935,0.00220425670873246,"SLC2A1/SLC6A8/SLC6A15/SLC5A12/SLC7A5/SFXN1/ABCC5/SLC1A1/SLC16A1/SLC25A10/SLC1A6/ACACB/SLC5A6/SLC7A11/SLC11A1/SLC13A5/SLC1A4/ABCB1/CD36/SLC7A7/ATP1A2/SLC19A1/LRRC8D/SLC6A20/SLC1A5/SLC25A13/SLC7A1/SLC16A8/SLC38A1/TTYH3/SLC25A20/ARL6IP5/ACSL1/SLC25A15/CPT1B/TTYH1/SLC16A9/ABCC1/SLC16A4/SLC43A2/SLC3A2/ACSL5/SLC16A12/SLC6A13/SLC38A11/SFXN3/SLC16A14/KCNJ10/THBS1/RGS2/CLN3/SLC16A11/SLC38A4/SLC23A1/SLC1A7/LRP2/SLC6A5/SLC43A1/SLC7A8/GRM1/SLC25A21/SLC38A3/GFAP/SLC7A9/SLC6A14/SLC7A3/SLC17A7/SLC5A8/SLC7A2/SLC7A10/SLC22A9/SLC22A2/NTSR1/SLC38A8/SLC17A8/SLC13A2",76
"GO:0045123","cellular extravasation","41/6545","74/18860",0.554054054054054,1.5965560671443,3.74840851218764,0.000206823462084903,0.00300012340081511,0.00221594787270541,"JAM2/PECAM1/AGER/LYVE1/SPN/CX3CR1/ITGA1/PODXL2/MDK/JAML/SELPLG/SELP/ICAM1/ELANE/CCL2/XG/AZU1/FUT9/IL1R1/ITGAL/RIPOR2/SELE/CD47/CXCL12/JAM3/PTGER4/RIPK3/CHST2/CD177/ADD2/ITGB2/FADD/CCL25/LEP/BST1/CCR2/PIK3CG/CCL21/CX3CL1/PRTN3/SELL",41
"GO:0097305","response to alcohol","126/6545","280/18860",0.45,1.29671504965623,3.64663825097748,0.000212265947560769,0.00306045647005522,0.00226051101847471,"RAD51/CDK1/BLM/PRKCE/GNAQ/TGFBR2/SOX2/CAT/AKR1C2/BRCA1/CLDN5/CLDN18/RARA/JUP/JUND/CAD/KLF9/FBP1/BORCS7/SLIT3/HDAC2/FOSB/SMO/GRIA1/SLIT2/ADH7/PSMD14/GKN2/SPI1/NPPC/PARP1/TBXA2R/NEFL/RAP1A/CDK4/ABCB1/CLDN1/FGF19/CSF3/CA3/LRP8/BTG2/PTGDR2/NR3C1/FOS/GOT2/CHRNB2/CDO1/TGFBR3/DNMT3A/HPGD/GNG2/TBXAS1/SH3RF1/CYBB/LHX8/AKR1C3/POLB/CD4/BAK1/IL13/LIPA/ADCY6/DRD4/SCNN1B/CDH1/CFTR/HCN2/G6PD/PTGER2/RGS2/CD68/FOXP3/FYN/PTGER4/PTPRC/RBP4/NTRK3/P2RY6/OXCT1/SCNN1G/GRIN1/PRKD1/PTGFR/CYP7A1/FGF2/TNC/DYNAP/S100A8/LEP/CCL3/OPRK1/PTGDR/FKBP5/IL2/CCL21/ADCY2/DRD2/ADCYAP1R1/TH/NR0B2/TNFSF4/MLC1/UCN3/HMGCS2/CRH/GLRA2/DBH/CPS1/OXT/CSN1S1/SFRP1/CRHBP/CCL7/ADIPOQ/PENK/OPRM1/F7/GRIN2A/SLC5A5/MIR342/UCP1/AVP/PTH/KCNC2/CES1",126
"GO:0031644","regulation of nervous system process","63/6545","125/18860",0.504,1.45232085561497,3.69889257118286,0.000212431116394431,0.00306045647005522,0.00226051101847471,"JAM2/RIMS2/CHRNB4/HTR2C/MYRF/NMU/ZNF488/TMEM100/NETO1/TENM4/UNC13B/QKI/PRKCZ/GRIA1/ADRB2/LRRK2/MGLL/STX1A/SHANK3/FIG4/ABCB1/GRIN2D/EIF4A3/NCMAP/TRPA1/TNR/ATPSCKMT/SLC8A3/TNFRSF21/S1PR2/MAPK8IP2/WASF3/TNFRSF1B/CHRNA2/ITGA2/ITGAX/SLC8A2/FGF12/TPPP/GRIK2/GRIN1/EGR2/CHRNA7/CCL3/CST7/GRM1/NRXN1/MAG/TAFA4/FABP5/NOS3/TMEM108/NLGN1/WNT7A/SOX10/GHSR/RELN/GRIN2A/NTSR1/SPX/AVP/MTNR1B/PIRT",63
"GO:1904064","positive regulation of cation transmembrane transport","63/6545","125/18860",0.504,1.45232085561497,3.69889257118286,0.000212431116394431,0.00306045647005522,0.00226051101847471,"FHL1/HAP1/GAL/WNK2/NPSR1/CAV1/F2RL3/PLA2G1B/GPER1/FXYD3/ANO6/STAC/TRPC3/STAC3/ATP1B3/KCNQ1/CTSS/EDN1/ATP1B2/ACTN2/AKAP5/CAPN3/ATPSCKMT/P2RX7/ANK2/AMIGO1/KCNE1/CD4/BAK1/IL13/G6PD/FXYD1/JPH2/TMSB4X/LRRC38/APLNR/P2RX1/P2RY6/AKAP6/FXYD6/GRIN1/EDNRA/WNK3/KCNC1/OPRK1/PPP3R2/LRRC52/CACNB2/XCL1/CX3CL1/ADCYAP1R1/KCNN4/CEMIP/FXYD4/F2/MIR210/DRD1/CXCL10/P2RX2/KCNH2/LCN2/NTSR1/KCNC2",63
"GO:0015837","amine transport","48/6545","90/18860",0.533333333333333,1.53684746625923,3.72166239101297,0.000214672983143647,0.00308574158763624,0.00227918708443237,"RHCG/SLC7A5/RAB3B/FLVCR2/SLC18A3/GDNF/STX1A/ATP1A2/SLC44A2/SLC18A2/CHRNB2/STXBP1/KMO/ARL6IP5/PRKG1/FLVCR1/SLC43A2/SYT1/AQP9/P2RX7/ADRA2B/DRD4/CXCL12/KCNB1/RGS2/CHRNA6/CHGA/LEP/OPRK1/SLC43A1/FFAR3/SLC38A3/SYT11/P2RY1/DRD2/DRD1/CRH/SLC22A2/AQP8/OXT/NPY5R/GHSR/SYT4/TRH/NTSR1/AVP/SLC17A8/DRD3",48
"GO:0071674","mononuclear cell migration","108/6545","235/18860",0.459574468085106,1.32430473156381,3.64700218119796,0.000219964693912262,0.00315465202423039,0.00233008563591746,"ARTN/EDNRB/JAM2/PECAM1/S1PR1/AGER/GPR15LG/S100A7/SPN/CXCL16/CX3CR1/CD81/ALOX5/CCL23/C5AR1/DUSP1/NEDD9/MDK/GREM1/JAML/SPNS2/SLIT2/CCL26/NUP85/FPR2/SPI1/PF4/LRCH1/ANO6/ICAM1/TRPV4/CSF1/CCL2/DOCK8/SFTPD/GCSAML/IL6R/NLRP12/XG/C5/STK10/TNFSF11/AZU1/IL6/CD69/MMP14/FLT1/CXCL13/ASCL2/GAS6/PDGFB/ITGAL/C1QBP/LRP12/CCR1/WNT5A/CXCR1/RIPOR2/AIF1/TNFSF14/DEFA4/TBX21/CXCR2/CD47/CTSG/CXCL12/MSN/THBS1/MYO1G/JAM3/C3AR1/RIPK3/LGALS3/CMKLR1/CCL4/ARHGEF5/FADD/CRTAM/MMP28/P2RY12/BMP5/CCL3/TREM2/TRPM2/CYP19A1/RARRES2/CSF1R/AIRE/CCR2/PIK3CG/CCL21/XCL1/TNFSF18/TAFA4/S100A14/CX3CL1/CXCL17/CH25H/PTPRO/EDN2/GPR183/MIF/SAA1/CXCL10/RET/CCR6/CCL7/ADTRP",108
"GO:0045132","meiotic chromosome segregation","51/6545","97/18860",0.525773195876289,1.5150622573303,3.70758744065439,0.00022096480714232,0.00316184178888299,0.00233539613204001,"TTK/CCNB2/NCAPH/PLK1/NUF2/SKA3/ASPM/SKA1/NDC80/ESPL1/AURKA/SGO1/TRIP13/KNL1/ZWINT/PTTG1/BRIP1/CCNE1/FANCD2/NDC1/DCAF13/P3H4/CCNE2/FBXO5/SMC4/SHOC1/SMC2/HORMAD1/PSMC3IP/TEX11/DMC1/TEX15/MEIOB/MND1/C14orf39/MEIOC/SPDYA/PRDM9/SYCE3/MSH5/MCMDC2/SYCE2/MAEL/TUBB8/SYCP2/IHO1/SYCP1/PTTG3P/MEI4/KASH5/SYCE1",51
"GO:0002920","regulation of humoral immune response","30/6545","50/18860",0.6,1.72895339954163,3.76259364532995,0.000223013610244227,0.00318397134085169,0.00235174143756833,"A2M/CD55/GATA6/ZP3/SPNS2/VSIG4/CFP/SERPING1/SUSD4/CD5L/PGC/CXCL13/C3/C1QBP/CAMP/CD37/MASP1/C4BPA/PTPRC/CD59/ZP4/CR1/TREM2/CLU/SPINK5/FOXJ1/IL1B/KLK7/C4BPB/IL17A",30
"GO:0003208","cardiac ventricle morphogenesis","40/6545","72/18860",0.555555555555556,1.60088277735337,3.72402575973704,0.000227753351020796,0.00324433369015916,0.00239632621014903,"DSP/COL11A1/TGFBR2/ENG/TNNC1/FOXF1/GRHL2/DLL4/NKX2-5/POU4F1/TBX5/JAG1/HEG1/SMAD7/MEF2C/MYL3/FOXH1/SOX4/HEYL/TGFBR3/MYH6/PKP2/ISL1/ZFPM2/EDNRA/MESP1/TNNI3/LRP2/TBX20/EVA1A/PPP1R13L/GATA4/MYH7/RYR2/TGFB2/HEY1/TNNT2/HAND2/SFRP2/NPY5R",40
"GO:0030879","mammary gland development","70/6545","142/18860",0.492957746478873,1.42050161934172,3.6667311744501,0.000230742965208306,0.00327221399654464,0.00241691913162969,"IQGAP3/PERP/TGFBR2/IRF6/FOXF1/HOXB9/NOTCH4/CAV1/TFAP2C/NME1/APLN/CAV3/CAD/XDH/DDR1/PGR/SMO/CDKN2A/HOXA5/KDM5B/TBX2/ABCB1/BRCA2/CSF1/NR3C1/ERBB4/CDO1/TNFSF11/ZNF703/SLC22A4/WNT7B/SCRIB/TGFA/NRG3/WNT5A/LBH/STAT5A/LEF1/ID2/RXFP1/WNT3/SOX9/ITGA2/NEURL1/HOXD9/HOXA9/SOCS2/MSX2/FGF2/HK2/GLI2/CYP19A1/CSN3/CSF1R/FOXB1/TBX3/WNT2/AR/IGFBP5/FGF10/EGF/CRIPTO/PRLR/AREG/ATP2C2/NTN1/WNT4/ELF5/WNT3A/CSN2",70
"GO:0061982","meiosis I cell cycle process","70/6545","142/18860",0.492957746478873,1.42050161934172,3.6667311744501,0.000230742965208306,0.00327221399654464,0.00241691913162969,"CDC20/CCNB2/PLK1/RAD54L/TOP2A/PKMYT1/NDC80/CDC25C/RAD51/ESPL1/AURKA/TRIP13/KNL1/ZWINT/PTTG1/BRIP1/CDC25A/EME1/RAD51AP1/CCNE1/RAD54B/FANCD2/NDC1/P3H4/DMRT1/HSF2BP/CCNE2/FBXO5/MSH6/SHOC1/BRCA2/RMI1/HORMAD1/CKS2/PSMC3IP/BRDT/TOP6BL/TEX11/TEX19/DMC1/BRME1/TEX15/ANKLE1/MEIOB/CENPX/MND1/MOV10L1/C14orf39/MEIOC/SPDYA/PRDM9/SYCE3/MSH5/MCMDC2/SYCE2/MAEL/CCNA1/REC114/PIWIL2/SYCP2/IHO1/SYCP1/RPL10L/DDX4/PTTG3P/MEI4/KASH5/DNMT3L/DMRTC2/SYCE1",70
"GO:0036159","inner dynein arm assembly","14/6545","18/18860",0.777777777777778,2.24123588829471,3.84082061910518,0.000234872059956931,0.00331593315827837,0.002449210931165,"DNAH7/DNAI3/ZMYND10/DNAAF4/TEKT2/CFAP73/DNAAF1/CCDC40/DNAH1/DNAAF11/CFAP100/DNAH3/DNAAF6/DNAH2",14
"GO:0090660","cerebrospinal fluid circulation","14/6545","18/18860",0.777777777777778,2.24123588829471,3.84082061910518,0.000234872059956931,0.00331593315827837,0.002449210931165,"NHERF1/AQP4/ODAD4/CFAP221/CFAP45/CFAP43/DNAH9/DAW1/JHY/ODAD3/DNAAF11/DNAAF3/CFAP54/GMNC",14
"GO:0060350","endochondral bone morphogenesis","35/6545","61/18860",0.573770491803279,1.65337073726659,3.72609712301389,0.000238222171163547,0.0033557563177905,0.00247862506979054,"DLX5/SHOX2/TGFBR2/HOXA11/POC1A/MMP13/RARA/BMPR2/TSKU/NPPC/RARG/MEF2C/TRPV4/COL13A1/ALPL/MMP14/FGF18/COL2A1/RUNX2/SOX9/IHH/CSGALNACT1/FGFR3/SERPINH1/GALNT3/BMP6/COL3A1/COL1A1/COL27A1/TMEM119/AXIN2/SMPD3/CBS/LOC102724560/PHOSPHO1",35
"GO:0030048","actin filament-based movement","72/6545","147/18860",0.489795918367347,1.41139053023807,3.65038101162173,0.000242589585781274,0.00340725867413555,0.00251666568403698,"DSP/EMP2/MYO19/TNNC1/NUP155/EPB41L5/DSG2/LIMCH1/SCN7A/GPD1L/CAV1/JUP/CAV3/SCN8A/MYH10/MYO1C/QKI/FRMD6/DSC2/ZEB2/ADCY10/ATP2A1/KCNJ8/ATP1A2/SCN4B/KCNA5/DLG1/CASQ2/CACNA1D/GJA5/PDE4D/MYO7B/KCNQ1/MYO5C/PARVA/ABCC9/SCN2B/SCN1A/MYL6B/ANK2/SCN5A/MYH6/PKP2/MYH2/KCNE1/MYO1A/KCNJ5/VIL1/KCNN2/NEDD4L/WAS/EPDR1/MYO1G/MYO1B/CACNA1C/FGF12/RNF207/SGCD/TNNI3/SCN2A/CACNB2/PLN/GATA4/CACNA2D1/MYH7/PDE4B/RYR2/TNNT2/KCNH2/SCN9A/KCNE2/HCN4",72
"GO:0032963","collagen metabolic process","59/6545","116/18860",0.508620689655172,1.4656357840942,3.6672553673131,0.00024295329242929,0.00340725867413555,0.00251666568403698,"RGCC/MMP11/MMP12/TNS2/TNXB/MMP1/MMP10/MMP3/MMP13/P3H4/KLK6/MFAP4/MMP24/SERPINB7/NPPC/CBX8/RAP1A/MMP19/VSIR/VIM/IL6R/KLF15/IL6/CTSS/MMP14/MMP20/CST3/P2RX7/RETREG1/MMP9/CYGB/ADAMTS14/DDR2/ITGA2/IHH/PRSS2/MMP25/SERPINH1/P3H3/FAP/MMP28/CYP7A1/MMP17/COL1A1/CIITA/SERPINF2/MIR145/RCN3/CREB3L1/MMP7/COL5A1/SMPD3/MMP8/MYB/F2/PRTN3/WNT4/MMP27/MIR149",59
"GO:0045765","regulation of angiogenesis","159/6545","365/18860",0.435616438356164,1.25526753665352,3.59014342998811,0.000247731918236436,0.00346660624658006,0.00256050092323845,"RAMP2/RGCC/ACVRL1/CDH5/HMGA2/TEK/EMP2/EFNA3/E2F2/NPR1/CD34/ECSCR/TIE1/TGFBR2/ANGPT4/JCAD/ENG/RHOJ/KLF2/FBLN5/DSG2/SASH1/TERT/KDR/BRCA1/GPR4/CLDN5/HYAL1/TNFSF12/HSPB6/PTPRM/STARD13/JUP/RECK/CX3CR1/GATA6/ALOX5/ADM2/C5AR1/TSPAN12/QKI/COL4A3/TWIST1/MDK/GREM1/PKM/ITGB8/AQP1/TJP1/MIR205/HOXA5/ADAM12/TBXA2R/PF4/DDAH1/CD36/EPHA1/HSPB1/RHOB/VASH1/NR2E1/CEMIP2/PLXND1/CLIC3/CCBE1/PDCD10/NRP1/ANXA3/MINAR1/TLR3/GATA2/RRAS/CCN6/ETS1/PGK1/HRG/TGM2/IL6/FOXO4/CYBB/PPARG/FLT1/CXCL13/PTGIS/GAB1/SULF1/NAXE/C3/SPRED1/ADAMTS1/PPP1R16B/RAPGEF3/FGF18/WNT5A/EMILIN2/CAMP/ADGRB2/CCL24/CMA1/CD160/SPHK1/ADAMTS9/ISL1/APELA/THBS1/C3AR1/PRKCB/GDF2/APLNR/FYN/ITGAX/PDE3B/ADM/APOH/ITGB2/PRKD1/THBS2/CHRNA7/MIR126/ADGRA2/FGF2/YJEFN3/KLF4/ADGRB3/LEP/HK2/GPNMB/SEMA5A/ADGRG6/CCR2/BMPER/DCN/MIR145/PIK3CG/ADGRB1/CREB3L1/SPINK5/KRT1/GATA4/CX3CL1/IL1A/SEMA3E/CNMD/NOS3/ANGPTL3/MIR221/HTN1/MIR210/TGFB2/CXCL10/SFRP2/SFRP1/IL1B/GHSR/MIR200B/TNMD/NPPB/MIR27B/MIR222",159
"GO:0045669","positive regulation of osteoblast differentiation","43/6545","79/18860",0.544303797468354,1.56845983502722,3.69105844198855,0.000249122849058901,0.00347839149820347,0.00256920573293297,"TP63/BMP7/IL6ST/CTHRC1/BMPR2/GDF10/JUND/FBXO5/FFAR4/FBN2/FERMT2/PRMT3/NPPC/JAG1/GDPD2/SOX11/MEF2C/CCN1/ZHX3/IL6R/BMP2/DNAI3/IL6/WNT7B/WNT10B/NPNT/HGF/CCN4/WNT3/RUNX2/ILK/DDR2/NELL1/SCUBE3/MSX2/BMP6/PRKD1/FGF2/CEBPD/TMEM119/MIR210/WNT4/SFRP2",43
"GO:0045766","positive regulation of angiogenesis","90/6545","191/18860",0.471204188481675,1.35781680592275,3.62337962620001,0.000250961991447893,0.00349636937096306,0.00258248452969399,"RAMP2/ACVRL1/CDH5/HMGA2/TEK/EMP2/CD34/TIE1/TGFBR2/ANGPT4/JCAD/ENG/DSG2/SASH1/TERT/KDR/BRCA1/HYAL1/TNFSF12/HSPB6/JUP/GATA6/ADM2/C5AR1/TWIST1/MDK/GREM1/PKM/ITGB8/AQP1/TJP1/ADAM12/TBXA2R/DDAH1/CD36/EPHA1/HSPB1/RHOB/NR2E1/CLIC3/CCBE1/NRP1/ANXA3/TLR3/GATA2/RRAS/ETS1/TGM2/CYBB/FLT1/PTGIS/GAB1/C3/RAPGEF3/FGF18/WNT5A/EMILIN2/CAMP/CCL24/CMA1/SPHK1/ISL1/APELA/THBS1/C3AR1/PRKCB/GDF2/APLNR/ITGAX/ADM/ITGB2/PRKD1/CHRNA7/MIR126/FGF2/KLF4/HK2/SEMA5A/BMPER/GATA4/CX3CL1/IL1A/NOS3/ANGPTL3/HTN1/MIR210/SFRP2/IL1B/GHSR/MIR27B",90
"GO:1903305","regulation of regulated secretory pathway","64/6545","128/18860",0.5,1.44079449961803,3.64792603880859,0.000253617385773163,0.00352561536933351,0.00260408617709841,"CACNA1B/RIMS2/FBXO45/FOXF1/PFN2/PRAM1/GNAI2/RAB27A/FGR/SYT12/ZP3/GATA1/LRRK2/SYT15/SPI1/STX1A/RAP1A/CDK5R2/SYT5/GAB2/STXBP1/GATA2/NCKAP1L/FES/SYT1/FCER1G/CASK/SYT7/SYT13/UNC13D/CBARP/CD160/IL13/ITGAM/SEPTIN5/F2RL1/KCNB1/PRKCB/RPH3AL/SYT2/SCAMP5/P2RX1/CD177/ITGB2/CACNB4/CCR2/PRKCG/ADORA2B/SYT11/P2RY1/SLC4A8/PPFIA2/SYT6/BAIAP3/NPY/NLGN1/SV2B/SYT9/TRPV6/WNT7A/RPH3A/SYT4/SYT10/GPR151",64
"GO:0044786","cell cycle DNA replication","28/6545","46/18860",0.608695652173913,1.75401069518717,3.73261158558343,0.000255335734961579,0.00354173571974059,0.00261599297272625,"CDC45/GINS1/RAD51/CDT1/MCM4/E2F7/CDK1/TK1/MCM2/E2F8/BLM/FEN1/DNA2/DBF4/PCNA/ATAD5/GMNN/MCM6/DONSON/CDC7/FBXO5/LIG1/DBF4B/MCM3/TIPIN/BRCA2/SENP2/DACH1",28
"GO:0010975","regulation of neuron projection development","191/6545","448/18860",0.426339285714286,1.22853459565644,3.56892502531996,0.000258172014933947,0.00357325852110544,0.00263927630987405,"CDC20/EZH2/SHOX2/SEMA3G/NOVA2/FZD4/HECW2/FKBP4/MARK1/RAPGEF2/BMP7/PLXNB3/CDK5R1/ANKRD1/SCARF1/TRPV2/ARHGAP44/BCL11A/CRABP2/KLK6/SPP1/BMPR2/GPC2/EPHB3/KAT2B/TSKU/ITPKA/CFLAR/TRAK2/CHODL/KIF1A/DDR1/SPOCK1/PAK1/HDAC2/TLX2/ZEB2/MDK/SLIT2/NGEF/LRRK2/APBB1/NDNF/ADCY10/TWF1/RGMA/NR2F1/SHANK3/MFSD2A/NCS1/NEFL/RAP1A/FIG4/PTPRG/NEGR1/TRPV4/NR2E1/ARC/LRP8/CARM1/MACF1/VIM/PLXND1/DPYSL5/PMP22/PREX1/NRP1/CHRNB2/MINAR1/TUBB2B/COBL/CDKL5/EHD1/KIF13B/POU3F2/FUT9/DIP2B/TNR/NRCAM/RTN4R/LPAR3/HECW1/KREMEN1/ATOH7/ATP1B2/PTPRF/FES/TRPC6/EPHB2/CAMK2B/MAP3K13/ITGA6/NTRK2/WNT5A/DAB2/BRSK1/AMIGO1/ALKAL2/KNDC1/ADCY6/MAP6/EPHA7/CDH1/CXCL12/TBX6/WNT3/NEDD4L/EPO/PAQR3/DDR2/RGS2/PLK5/FYN/SEMA3F/RAB17/FSTL4/HES1/NUMBL/RND2/ABI3/NTRK3/B2M/NTNG1/ZNF296/S100A9/PRKD1/BMP5/SLITRK1/KLF4/TRIM67/ADGRB3/KIF21A/L1CAM/MGARP/ROBO2/SEMA5A/PTK6/CNTN2/ZDHHC15/MCF2/ARHGAP33/SERPINI1/PACSIN1/DKK1/TOX/MAP1B/GFAP/BRSK2/DRAXIN/MAG/LTK/FRMD7/TBR1/CX3CL1/ACP4/PTPRO/LRP4/PPFIA2/TNIK/MIR221/FAT3/LRRC7/CNTN1/NLGN1/BDNF/STMN2/MIR210/MAPT/LRRC4C/KEL/NTN1/WNT7A/TENM3/WNT3A/RET/KIF26A/SFRP2/PTN/SFRP1/FEZF2/MT3/ZNF804A/SKOR2/DAB1/SLC39A12/RELN/CSMD3/KIAA0319/MIR222/POU4F2/KHDC3L",191
"GO:0006720","isoprenoid metabolic process","61/6545","121/18860",0.504132231404959,1.45270189217686,3.64190603967318,0.000263018089425273,0.00363240015003661,0.0026829594353024,"HSD17B6/AKR1B15/AKR1B10/UGT1A1/LPL/UGT1A7/CRABP2/NME1/SDR9C7/CEL/ADH1B/SRD5A1/PRMT3/RBP2/ADH7/CYP26A1/AKR1C1/NPC2/PNPLA2/RDH16/ALDH1A2/LRP8/CYP2W1/CYP4V2/CYP27C1/CYP2S1/LDLR/CYP3A7/PDSS1/AKR1C3/UGT1A8/ADH1A/RBP1/CYP1A2/LIPA/UGT1A9/PECR/AWAT2/ABCA4/AKR1C4/RDH12/LRP1/RBP4/SDR16C5/RPE65/LRP2/RARRES2/RBP3/CYP2C19/LRAT/CYP2C18/RDH10/CYP2D6/CYP2E1/CYP1A1/CYP2C9/ADH1C/RDH8/HMGCS2/CRH/CLPS",61
"GO:0006909","phagocytosis","114/6545","251/18860",0.454183266932271,1.30876950562913,3.59010121604586,0.000266465634574122,0.00367201229905512,0.0027122177175874,"PECAM1/PRKCE/AGER/CD302/CD93/FCN3/PLPP4/CLCN2/RARA/LEPR/PEAR1/RAB11FIP2/SIRPB1/RAB27A/FGR/FCN1/PAK1/MARCO/SLC11A1/COLEC12/MSR1/MEGF10/FPR2/CFP/CD300LF/TULP1/C2/RAP1A/NCF2/CD36/PRKCD/ANO6/DYSF/ELANE/SH3BP1/CCL2/SFTPD/BTK/TYROBP/ANXA3/TLR4/SFTPA1/LDLR/GATA2/AZU1/TGM2/ARHGAP25/NCKAP1L/GAS6/TLR2/FCER1G/ITGAL/PLA2G5/C3/RAB20/SYT7/P2RX7/CEACAM4/AIF1/MASP1/DOCK2/UNC13D/C4BPA/BIN2/SPHK1/CD47/ITGAM/ELMO1/F2RL1/PTX3/FCGR2A/NCF4/THBS1/MYO1G/ITGA2/IRF8/AXL/FYN/CLN3/ELMO3/PTPRC/LRP1/P2RY6/ITGB2/FCGR1A/LEP/C4A/MASP2/TREM2/AHSG/C4B/SRPX/HCK/NOS2/CCR2/PRKCG/RAP1GAP/ADGRB1/TIMD4/SYT11/TAFA4/ICAM5/PRTN3/ICAM3/VAV3/APOA1/COLEC10/ADIPOQ/LBP/XKR7/HAVCR1/C4BPB/APOA2/MBL2",114
"GO:0003279","cardiac septum development","58/6545","114/18860",0.508771929824561,1.46607159610256,3.63871217053046,0.000270319649777809,0.00371704177861504,0.00274547734264573,"HOXA13/PITX2/TGFBR2/ENG/SALL4/BMP7/SMAD6/CITED2/RARA/BMPR2/PDE2A/GATA6/STRA6/NKX2-5/MYH10/NDST1/SLIT3/VANGL2/SMO/SLIT2/TBX5/JAG1/TBX2/HEG1/SMAD7/SOX11/SALL1/CCN1/KCNJ8/PLXND1/NRP1/SOX4/HEYL/TGFBR3/GJA5/NSD2/PARVA/ANK2/WNT5A/TBX1/ID2/ISL1/APLNR/HES1/ZFPM2/MSX2/BMP5/LRP2/ROBO2/TBX20/TBX3/FGF8/GATA4/NOS3/TGFB2/HEY1/WNT11/XIRP2",58
"GO:0032689","negative regulation of type II interferon production","27/6545","44/18860",0.613636363636364,1.76824779498576,3.71929782447683,0.000271762160515536,0.00372878860499563,0.00275415377072933,"PGLYRP3/IL20RB/IL36RN/RARA/VSIR/PGLYRP1/INHA/TLR4/IL1RL1/GAS6/HLA-DRB1/C1QBP/SCGB1A1/LAPTM5/IL33/FOXP3/AXL/DDIT3/CR1/HAVCR2/LILRB1/XCL1/TNFSF4/LGALS9C/PGLYRP2/NR1H4/MIR708",27
"GO:0051180","vitamin transport","33/6545","57/18860",0.578947368421053,1.66828836797877,3.68370381975108,0.000283140550575081,0.00387651825074609,0.00286326968047735,"SLC2A1/ABCC5/SLC5A6/STRA6/SLC19A3/FOLR1/SLC19A1/TCN1/SLC2A5/SLC52A2/SLC35F3/SLC52A1/RTBDN/ABCC1/CUBN/ABCG2/RBP4/SLC44A4/SLC52A3/SLC23A1/FOLR2/FOLR3/AMN/LRP2/SLC22A14/SLC2A3/NPC1L1/SLC22A2/APOA1/TTPA/SLC2A2/AFM/GC",33
"GO:0002703","regulation of leukocyte mediated immunity","119/6545","264/18860",0.450757575757576,1.29889807162534,3.56543280004398,0.000288125063659643,0.0039362602985743,0.00290739628665628,"RAET1L/AGER/ATAD5/IL20RB/NECTIN4/SERPINB4/TNFSF13/FOXF1/RASGRP4/PRAM1/SPN/CD55/HLA-E/ARRB2/HSPD1/CX3CR1/CD81/FGR/PRKCZ/ZP3/GATA1/C17orf99/SPI1/SUSD4/USP5/MSH2/SMAD7/STX7/CADM1/ICAM1/BTK/TYROBP/SCIMP/DNASE1L3/TLR4/NLRP3/TLR3/ULBP2/GAB2/IL23A/STXBP1/GATA2/ARID5A/KMT5C/NSD2/IL6/IL7R/MAD2L2/IL1R1/NCKAP1L/FES/FCER1G/SH2D1B/C3/HLA-DRB1/P2RX7/ULBP3/EXOSC3/FZD5/HLA-DRA/UNC13D/STAT5A/C4BPA/CD160/TBX21/IL13/ITGAM/F2RL1/POMC/IL18R1/WAS/TNFRSF1B/FOXP3/PTPRC/CD1C/SASH3/RIPK3/CD177/B2M/ITGB2/FADD/IL18RAP/CRTAM/KLRD1/TFRC/SECTM1/CXCL6/IL4I1/KLRB1/FCGR1A/LEP/CR1/TREM2/HAVCR2/LILRB1/IL2/NOS2/CD226/CCR2/ADORA2B/IL12RB1/NCR3/INPP5D/XCL1/RAET1G/TNFSF4/CD1E/SLC22A13/FOXJ1/RSAD2/IL21/NCR1/CLEC12B/ULBP1/IL1B/IFNB1/AZGP1/CLC/C4BPB",119
